,FOD_ID,FIRE_NAME,DISCOVERY_DATE,STAT_CAUSE_DESCR,CONT_DATE,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,distance,date_time,air_temperature,relative_humidity,wind_speed,precipitation
5516,300308005,LYNCH RD  PENNGROVE,2015-10-23 00:00:00,Miscellaneous,,0.5,B,38.280724,-122.625531,CA,2.0,201510231200.0,8.723333333333334,94.225,0.36,
1102,300206379,BALTIC,2015-10-23 00:00:00,Lightning,,0.1,A,38.675,-120.38305556,CA,8.5475,201510231200.0,9.3825,37.333333333333336,1.4933333333333334,263.3345
5651,300308144,4TH,2015-10-23 00:00:00,Arson,2015-10-23 00:00:00,0.01,A,35.13574000000001,-120.622087,CA,5.6825,201510231200.0,11.665,79.0675,0.6425000000000001,
2220,300218284,POOL 11,2015-10-23 00:00:00,Debris Burning,2015-10-23 00:00:00,0.5,B,39.371051,-122.139002,CA,5.305,201510231200.0,11.67,54.0,2.23,55.245
5653,300308146,HWY 9  / RR TRACKS,2015-10-23 00:00:00,Arson,2015-10-23 00:00:00,0.1,A,37.010083,-122.049233,CA,2.8575,201510231200.0,10.3875,92.5,0.55,
5555,300308044,CHILDS,2015-10-23 00:00:00,Missing/Undefined,2015-10-23 00:00:00,0.15,A,37.287921,-120.309675,CA,6.57,201510231200.0,11.033333333333333,80.0,0.3533333333333333,
5540,300308029,HENRY,2015-10-23 00:00:00,Arson,2015-10-23 00:00:00,0.35,B,37.100631,-121.013584,CA,7.093333333333334,201510231200.0,12.915,74.0,1.725,1.905
5975,300308495,BART,2015-10-23 00:00:00,Children,2015-10-23 00:00:00,1.0,B,39.343301,-123.338299,CA,2.34,201510231200.0,6.11,92.0,0.0,
5820,300308333,,2015-10-23 00:00:00,Missing/Undefined,,0.24,A,34.595440999999994,-120.272561,CA,8.43,201510231200.0,13.61,85.0,3.345,
5566,300308055,MAIN,2015-10-24 00:00:00,Debris Burning,2015-10-24 00:00:00,0.1,A,36.129462,-121.021875,CA,3.52,201510241200.0,8.11,91.0,0.98,
6021,300308546,MAJESTIC,2015-10-24 00:00:00,Equipment Use,2015-10-24 00:00:00,1.0,B,40.386749,-122.357023,CA,7.8675,201510241200.0,10.58,75.64333333333333,0.5133333333333333,10.540999999999999
5880,300308395,CRESTLINE,2015-10-24 00:00:00,Children,2015-10-24 00:00:00,0.25,A,38.657895,-121.088486,CA,7.666666666666668,201510241200.0,11.683333333333332,78.66666666666667,0.19,
2133,300209774,AGOURA,2015-10-24 00:00:00,Miscellaneous,2015-10-24 00:00:00,0.1,A,34.143208,-118.760744,CA,6.4125,201510241200.0,16.107499999999998,52.75,2.5725,20.404666666666667
1881,300209360,PEOPLES PARK 4,2015-10-24 00:00:00,Arson,2015-10-24 00:00:00,0.1,A,41.0636,-123.6858,CA,1.25,201510241200.0,8.33,93.0,0.9,18.160999999999998
5692,300308187,HWY 99  E/ ROWLES RD,2015-10-24 00:00:00,Missing/Undefined,2015-10-24 00:00:00,1.0,B,39.913247,-122.011732,CA,8.56,201510241200.0,13.33,54.0,0.9,5.334
5974,300308494,OLD CAZADERO RD  GUERNEVI,2015-10-24 00:00:00,Debris Burning,,0.01,A,38.49949,-123.019387,CA,6.4875,201510241200.0,10.9725,90.5,0.4475,
5664,300308157,BIG BEAR TEST,2015-10-24 00:00:00,Miscellaneous,,0.1,A,34.243472,-116.805485,CA,3.69,201510241200.0,0.31999999999999995,71.805,0.585,118.872
6693,300333229,COUNTRY,2015-10-24 00:00:00,Equipment Use,,5.0,B,37.450333,-121.882567,CA,6.442500000000001,201510241200.0,15.2225,55.72,0.945,5.164666666666667
5978,300308499,MILLERS,2015-10-24 00:00:00,Children,2015-10-24 00:00:00,1.0,B,36.25391,-121.43111,CA,3.0,201510241200.0,13.33,58.0,1.34,9.144
680,300202480,WOOD,2015-10-24 00:00:00,Campfire,2015-10-24 00:00:00,0.1,A,39.09222222,-120.215,CA,4.545000000000001,201510241200.0,2.7925,37.0,0.45,279.4635
5929,300308448,MILL CREEK RD  HEALDSBURG,2015-10-24 00:00:00,Debris Burning,,0.01,A,38.596354,-122.913764,CA,6.239999999999998,201510241200.0,9.406666666666666,98.0,0.2733333333333333,
5968,300308488,,2015-10-24 00:00:00,Missing/Undefined,,0.01,A,33.733522,-117.914746,CA,3.74,201510241200.0,15.546666666666667,84.98666666666666,0.0,
5575,300308064,BURTON DR  CAMBRIA,2015-10-24 00:00:00,Miscellaneous,,1.0,B,35.549871,-121.080334,CA,0.795,201510241200.0,12.86,17.0,1.88,
5612,300308102,HWY 41   OAKHURST,2015-10-24 00:00:00,Missing/Undefined,2015-10-24 00:00:00,0.01,A,37.343768,-119.642146,CA,4.244,201510241200.0,9.553999999999998,63.0,0.268,44.70399999999999
5899,300308415,SMOKY,2015-10-25 00:00:00,Lightning,2015-10-26 00:00:00,0.2,A,40.10843300000001,-121.661283,CA,4.92,201510251200.0,11.11,39.0,2.68,80.518
5690,300308185,DIENER,2015-10-25 00:00:00,Miscellaneous,2015-10-25 00:00:00,0.1,A,38.905886,-122.671216,CA,4.996666666666667,201510251200.0,14.165,8.0,0.45,4.656666666666667
5500,300307987,E GERARD AV /S PLAINSBURG,2015-10-25 00:00:00,Missing/Undefined,2015-10-25 00:00:00,0.1,A,37.280742,-120.324832,CA,5.923333333333333,201510251200.0,13.733333333333334,70.5,0.43,
5836,300308349,RINCON PARKING HENRY_COWE,2015-10-25 00:00:00,Arson,2015-10-25 00:00:00,0.01,A,37.004112,-122.040642,CA,2.4650000000000003,201510251200.0,13.32,84.0,0.495,
878,300204350,SPRING,2015-10-25 00:00:00,Campfire,2015-10-25 00:00:00,0.1,A,32.72722222,-116.62111111,CA,6.6225000000000005,201510251200.0,16.8075,34.75,1.565,53.848
5716,300308215,,2015-10-25 00:00:00,Miscellaneous,,0.5,B,37.788961,-121.772135,CA,5.172000000000001,201510251200.0,15.595999999999998,51.762,1.4700000000000002,1103.63
5523,300308012,VAN LOON LN /E LINE ST,2015-10-25 00:00:00,Debris Burning,,0.1,A,37.359362,-118.357727,CA,2.6833333333333336,201510251200.0,7.44,61.62333333333334,0.225,
5688,300308183,LASSELLE ST / CASA ENCANT,2015-10-25 00:00:00,Missing/Undefined,2015-10-25 00:00:00,0.01,A,33.897555,-117.208875,CA,5.07,201510251200.0,16.266,43.058,0.09,54.864
5488,300307975,REDWOOD,2015-10-25 00:00:00,Debris Burning,2015-10-25 00:00:00,0.25,A,40.1232,-123.824267,CA,2.935,201510251200.0,10.0,73.0,0.9,26.67
5913,300308430,COHASSET,2015-10-25 00:00:00,Miscellaneous,2015-10-25 00:00:00,1.0,B,39.882425,-121.761622,CA,4.93,201510251200.0,18.055,33.0,2.235,27.813
5720,300308220,MORGAN,2015-10-25 00:00:00,Miscellaneous,2015-10-25 00:00:00,0.5,B,37.788667,-121.768667,CA,5.15,201510251200.0,15.595999999999998,51.762,1.4700000000000002,1103.63
5678,300308172,E HWY 20   CLEARLAKE_OAKS,2015-10-25 00:00:00,Miscellaneous,,0.01,A,39.023436,-122.719295,CA,7.74,201510251200.0,14.44,8.0,0.45,13.97
713,300204183,CLEAR,2015-10-25 00:00:00,Equipment Use,2015-10-25 00:00:00,0.1,A,34.27138889,-118.17222222,CA,4.66,201510251200.0,19.9975,22.5,1.8225,57.74266666666667
5519,300308008,,2015-10-25 00:00:00,Missing/Undefined,,0.5,B,37.761774,-121.970256,CA,7.3050000000000015,201510251200.0,14.77,58.0,1.795,4.8260000000000005
5770,300308277,LEXINGTON,2015-10-26 00:00:00,Missing/Undefined,2015-10-26 00:00:00,0.07,A,37.20645,-121.990767,CA,4.622,201510261200.0,13.998,83.2,0.268,2.54
76,300201820,LONG,2015-10-26 00:00:00,Debris Burning,2015-10-28 00:00:00,0.9,B,41.59055556,-121.90833333,CA,6.89,201510261200.0,3.89,90.0,0.45,30.226
518,300202311,BOX,2015-10-26 00:00:00,Equipment Use,2015-10-26 00:00:00,0.1,A,40.80638889,-123.47111111,CA,6.01,201510261200.0,10.0,88.0,0.45,47.244
5999,300308521,PONDEROSA,2015-10-26 00:00:00,Arson,2015-10-26 00:00:00,0.1,A,39.556016,-121.305094,CA,5.625,201510261200.0,10.92,44.0,3.13,26.162
5865,300308380,YNEZ,2015-10-26 00:00:00,Missing/Undefined,2015-10-26 00:00:00,0.25,A,33.51155,-117.151655,CA,3.1500000000000004,201510261200.0,12.48,68.76333333333334,0.8133333333333334,10.668
6048,300308576,HOILAND,2015-10-26 00:00:00,Missing/Undefined,2015-10-26 00:00:00,0.1,A,39.681009,-123.502532,CA,5.715,201510261200.0,10.0,97.0,1.115,36.83
935,300204411,COAST,2015-10-26 00:00:00,Equipment Use,2015-10-26 00:00:00,0.01,A,36.20083333,-121.725,CA,4.35,201510261200.0,17.22,40.0,0.45,16.256
6650,300330959,,2015-10-26 00:00:00,Missing/Undefined,,0.12,A,34.4,-118.4,CA,5.634,201510261200.0,15.556,38.0,2.3240000000000003,8.974666666666666
5719,300308218,,2015-10-26 00:00:00,Missing/Undefined,,0.2,A,34.883333,-120.316666,CA,7.3900000000000015,201510261200.0,10.373333333333333,94.0,1.0066666666666666,
6103,300308633,HUTCHINS RD / CARLUCCI RD,2015-10-26 00:00:00,Missing/Undefined,2015-10-26 00:00:00,0.1,A,37.097339,-120.68071299999998,CA,7.675,201510261200.0,11.0425,88.0,0.9875,2.794
5784,300308294,132,2015-10-26 00:00:00,Miscellaneous,2015-10-26 00:00:00,2.67,B,37.666273,-120.477002,CA,8.385,201510261200.0,,,,7.112
6121,300308654,LEGGETT,2015-10-26 00:00:00,Debris Burning,2015-10-26 00:00:00,0.01,A,39.874642,-123.710443,CA,0.48,201510261200.0,,,,7.112
1919,300209445,UPPER HEIGHTS,2015-10-26 00:00:00,Campfire,2015-11-02 00:00:00,0.5,B,36.6065,-118.7276,CA,0.33,201510261200.0,0.005,65.0,0.0,
1920,300209446,LAKES,2015-10-26 00:00:00,Lightning,2015-11-02 00:00:00,0.3,B,36.352,-118.683297,CA,7.305,201510261200.0,11.11,32.5,0.0,224.79
5847,300308362,STONEMAN,2015-10-26 00:00:00,Missing/Undefined,2015-10-27 00:00:00,0.01,A,33.627728999999995,-117.317502,CA,5.6975,201510261200.0,13.197500000000002,54.5,1.9,86.995
5533,300308022,GRANT,2015-10-26 00:00:00,Missing/Undefined,2015-10-26 00:00:00,1.0,B,37.7395,-121.591333,CA,5.9449999999999985,201510261200.0,15.0,62.0,2.46,1028.192
1500,300206830,RELIEF,2015-10-26 00:00:00,Debris Burning,,0.1,A,38.17083333,-119.45305556,CA,5.54,201510261200.0,-2.59,,,
6127,300308661,PANTHER,2015-10-26 00:00:00,Missing/Undefined,2015-10-26 00:00:00,1.0,B,40.449633,-122.4719,CA,8.235,201510261200.0,11.33,73.0,1.29,137.07533333333333
5838,300308352,W BELL DR /N BERT CRANE R,2015-10-26 00:00:00,Debris Burning,2015-10-26 00:00:00,0.2,A,37.344091,-120.632601,CA,7.323333333333332,201510261200.0,10.55,80.445,0.0,
2203,300209913,SNOW,2015-10-27 00:00:00,Campfire,2015-10-27 00:00:00,0.1,A,37.79165,-119.53983999999998,CA,4.15,201510271200.0,9.195,24.0,0.45,144.526
1882,300209362,SUGAR PINE,2015-10-27 00:00:00,Arson,2015-10-27 00:00:00,0.3,B,41.0642,-123.7575,CA,6.205,201510271200.0,10.93,91.0,1.1933333333333334,18.372666666666667
998,300204485,AVERILL,2015-10-27 00:00:00,Miscellaneous,2015-10-27 00:00:00,0.1,A,33.59472222,-116.45027778,CA,3.155,201510271200.0,9.59,21.05,1.15,108.458
1941,300209474,BADGER,2015-10-27 00:00:00,Missing/Undefined,2015-10-27 00:00:00,0.1,A,34.71728,-115.73536,CA,6.47,201510271200.0,13.83,23.0,1.61,
6005,300308529,STERLING,2015-10-27 00:00:00,Children,2015-10-27 00:00:00,0.01,A,41.606017,-122.835917,CA,5.07,201510271200.0,11.11,31.0,0.45,22.606
5790,300308300,PUJOL ST  TEM,2015-10-27 00:00:00,Smoking,2015-10-27 00:00:00,1.0,B,33.493303000000004,-117.153008,CA,3.39,201510271200.0,14.54,65.0,1.5433333333333332,10.668
6096,300308626,PARKWAY,2015-10-27 00:00:00,Miscellaneous,2015-10-27 00:00:00,10.0,C,38.616456,-121.056158,CA,8.049999999999999,201510271200.0,12.74,62.66666666666666,1.25,21.336
6109,300308640,SPROWEL CREEK BRIDGE GARB,2015-10-27 00:00:00,Missing/Undefined,2015-10-27 00:00:00,0.01,A,40.098567,-123.797267,CA,4.4849999999999985,201510271200.0,10.0,92.0,0.9,26.797
5656,300308149,MILKY WAY DR  TEM,2015-10-27 00:00:00,Missing/Undefined,2015-10-27 00:00:00,0.1,A,33.506387,-117.126882,CA,3.365,201510271200.0,11.78,73.08,0.5133333333333333,10.668
5629,300308119,CORNING,2015-10-27 00:00:00,Miscellaneous,2015-10-27 00:00:00,0.1,A,39.927706,-122.20041,CA,1.8,201510271200.0,14.44,53.0,2.68,5.334
5901,300308417,,2015-10-27 00:00:00,Missing/Undefined,,0.01,A,36.346817,-119.284152,CA,3.3000000000000003,201510271200.0,14.313333333333333,79.71000000000002,1.086666666666667,
5565,300308054,CHINQUAPIN RD / FUEL BREA,2015-10-27 00:00:00,Miscellaneous,,0.1,A,37.00383,-122.0556,CA,3.1919999999999997,201510271200.0,9.9,83.8,0.358,
5875,300308390,WILLOWS AV / WINCHESTER R,2015-10-27 00:00:00,Arson,2015-10-27 00:00:00,0.1,A,33.547396,-117.142306,CA,2.485,201510271200.0,12.333333333333336,69.08,0.6633333333333333,10.668
5706,300308203,DENTON RD  DOS_PALOS_WYE,2015-10-27 00:00:00,Debris Burning,2015-10-27 00:00:00,0.1,A,37.039837,-120.627074,CA,8.78,201510271200.0,13.25,76.0,0.585,0.254
5998,300308520,MONTANA,2015-10-28 00:00:00,Arson,2015-10-28 00:00:00,0.1,A,39.417202,-121.512599,CA,8.01,201510281200.0,14.8,73.94666666666667,0.5966666666666667,19.812
5932,300308451,RAY,2015-10-28 00:00:00,Debris Burning,2015-10-28 00:00:00,1.0,B,39.881572,-121.582982,CA,4.427499999999998,201510281200.0,10.106666666666667,84.5,0.67,18.034000000000002
6003,300308526,MILE 17 4,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5859,300308374,PIER,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,35.10675,-120.630411,CA,6.174999999999999,201510281200.0,18.695,73.24,1.525,
379,300202164,WHITTAKER,2015-10-28 00:00:00,Debris Burning,2015-10-28 00:00:00,0.1,A,36.68305556,-118.98305556,CA,5.535,201510281200.0,7.3599999999999985,53.0,1.64,46.99
6040,300308567,,2015-10-28 00:00:00,Missing/Undefined,,0.02,A,34.883333,-120.166666,CA,3.89,201510281200.0,19.33,60.0,3.5,
5606,300308096,EAST,2015-10-28 00:00:00,Missing/Undefined,2015-10-28 00:00:00,0.4,B,41.366017,-123.816783,CA,5.68,201510281200.0,12.78,99.0,0.9,35.56
6024,300308549,CENTRAL,2015-10-28 00:00:00,Missing/Undefined,2015-10-28 00:00:00,0.01,A,36.67799,-119.7861,CA,5.54,201510281200.0,18.0,67.99,2.955,
6123,300308656,MILE 2,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5870,300308385,BYPASS,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5640,300308133,LAGUE,2015-10-28 00:00:00,Debris Burning,2015-10-28 00:00:00,0.31,B,39.449617,-121.328117,CA,6.1066666666666665,201510281200.0,12.803333333333335,65.0,2.68,24.045333333333332
6054,300308583,MILE 11,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5625,300308115,MILE 15,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5609,300308099,RESERVOIR RD  PALERMO,2015-10-28 00:00:00,Arson,2015-10-28 00:00:00,0.1,A,39.420664,-121.508732,CA,8.016666666666666,201510281200.0,14.8,73.94666666666667,0.5966666666666667,19.812
5810,300308322,,2015-10-28 00:00:00,Miscellaneous,,0.5,B,37.526808,-122.292573,CA,2.16,201510281200.0,15.0,87.7125,0.1125,
5762,300308268,MILE 10,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5667,300308161,MILE 18,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5557,300308046,MILE 6,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5699,300308195,MILE 8,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5919,300308437,MILE 4,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5911,300308428,MILE 14,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5903,300308419,S SANTA FE AV / BANKS RD,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,37.248448,-120.270592,CA,8.525,201510281200.0,15.510000000000002,93.0,1.475,
6137,300308672,MILE 7,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5724,300308226,MILE 9,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5730,300308234,MILE 16,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5734,300308239,MILE 3,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5740,300308245,MARIN,2015-10-28 00:00:00,Missing/Undefined,2015-10-28 00:00:00,0.1,A,40.719481,-122.231779,CA,8.365,201510281200.0,13.095,,,26.924
6023,300308548,MILE,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
5492,300307979,MILE 13,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
2017,300209588,SAND,2015-10-28 00:00:00,Campfire,2015-10-29 00:00:00,0.1,A,36.02614000000001,-118.79881,CA,8.285,201510281200.0,12.56,57.0,1.79,48.133
5893,300308408,MILE 12,2015-10-28 00:00:00,Miscellaneous,2015-10-28 00:00:00,0.01,A,40.476117,-123.943617,CA,8.25,201510281200.0,13.33,,,14.224
133,300201882,GIBRALTER,2015-10-29 00:00:00,Miscellaneous,2015-11-04 00:00:00,21.0,C,34.48027778,-119.63861111,CA,4.2475,201510291200.0,19.196666666666665,55.25,3.66,33.782
5852,300308367,BRADEN RD / SNOWS RD,2015-10-29 00:00:00,Debris Burning,,100.0,D,38.714078,-120.676138,CA,5.5725,201510291200.0,9.3575,61.04,2.9600000000000004,722.3760000000002
5922,300308441,RUSTIC,2015-10-29 00:00:00,Miscellaneous,2015-10-29 00:00:00,1.0,B,38.901161,-121.243494,CA,5.5200000000000005,201510291200.0,8.1525,93.25,0.73,21.336
6078,300308607,BUCHANAN,2015-10-29 00:00:00,Missing/Undefined,2015-10-29 00:00:00,0.2,A,33.598583000000005,-116.095069,CA,6.8533333333333335,201510291200.0,21.346666666666668,46.22,1.9366666666666668,
5620,300308110,N RUSSELL AV /W ALTHEA AV,2015-10-29 00:00:00,Missing/Undefined,,0.25,A,36.890569,-120.654199,CA,4.3900000000000015,201510291200.0,14.975,72.5,2.315,
329,300202106,HARRISON,2015-10-29 00:00:00,Miscellaneous,,0.25,A,34.13888889,-117.19055556,CA,4.965,201510291200.0,15.0,83.0,0.0,14.224
5993,300308515,WINDING WY / HWY 41,2015-10-29 00:00:00,Miscellaneous,2015-10-29 00:00:00,0.01,A,37.34092800000001,-119.64336000000002,CA,4.316,201510291200.0,5.3340000000000005,88.2,0.4480000000000001,53.34
1444,300206769,SIMS,2015-10-29 00:00:00,Equipment Use,2015-10-29 00:00:00,0.1,A,41.07722222,-122.35611111,CA,4.0360000000000005,201510291200.0,6.688,99.0,1.34,31.0388
925,300204401,BENCH,2015-10-29 00:00:00,Arson,2015-10-30 00:00:00,0.1,A,34.48111111,-119.63222222,CA,4.515,201510291200.0,19.196666666666665,55.25,3.66,33.782
5698,300308193,SHELTON,2015-10-29 00:00:00,Missing/Undefined,2015-10-29 00:00:00,0.25,A,38.083023,-120.93637,CA,7.824999999999998,201510291200.0,11.555,89.5,0.225,10.668
5572,300308061,MIDWAY,2015-10-29 00:00:00,Debris Burning,2015-10-29 00:00:00,0.22,A,39.658816,-121.804431,CA,3.58,201510291200.0,8.39,96.0,1.03,
372,300202157,STONEY,2015-10-29 00:00:00,Lightning,2015-10-30 00:00:00,0.1,A,36.75194444,-118.82055556,CA,6.38,201510291200.0,-1.663333333333333,92.0,0.0,66.63266666666667
924,300204400,SLOPE,2015-10-29 00:00:00,Arson,2015-10-30 00:00:00,0.1,A,34.47805556,-119.62638889,CA,4.6525,201510291200.0,18.8425,51.0,3.75,33.782
1506,300206837,STAR,2015-10-29 00:00:00,Debris Burning,,0.1,A,38.13055556,-120.25111111,CA,6.925,201510291200.0,8.56,78.0,6.26,33.401
6006,300308530,,2015-10-30 00:00:00,Miscellaneous,,0.1,A,34.063204,-117.185774,CA,1.955,201510301200.0,19.44,26.0,1.565,
1883,300209363,NORTON 2,2015-10-30 00:00:00,Arson,2015-10-30 00:00:00,0.3,B,41.1019,-123.6922,CA,3.81,201510301200.0,11.67,93.0,1.79,31.75
5826,300308339,BERRYESSA KNOXVILLE RD /,2015-10-30 00:00:00,Missing/Undefined,,0.1,A,38.683155,-122.26359,CA,7.46,201510301200.0,13.89,48.0,0.45,1.27
5951,300308471,,2015-10-30 00:00:00,Missing/Undefined,,0.01,A,33.903143,-118.39609,CA,3.0825,201510301200.0,22.035,22.955,1.655,
5568,300308057,CLAY ST / LIMONITE AV,2015-10-30 00:00:00,Missing/Undefined,2015-10-30 00:00:00,0.01,A,33.977354,-117.462476,CA,3.44,201510301200.0,21.2475,20.4775,6.09,
5948,300308468,W RAMSEY ST  BAN,2015-10-30 00:00:00,Miscellaneous,2015-10-30 00:00:00,0.12,A,33.925623,-116.902139,CA,3.654,201510301200.0,12.998,41.75,1.23,131.40266666666668
5680,300308174,VILLAGE,2015-10-30 00:00:00,Debris Burning,2015-10-30 00:00:00,1.7,B,41.192733,-123.7181,CA,9.87,201510301200.0,9.44,98.0,0.9,36.83
5542,300308031,IDYLLWILD,2015-10-30 00:00:00,Missing/Undefined,2015-10-30 00:00:00,0.6,B,33.792009,-116.962529,CA,5.98,201510301200.0,14.44,40.0,1.79,141.224
622,300202417,MONTEZ,2015-10-30 00:00:00,Miscellaneous,2015-10-30 00:00:00,0.1,A,39.35,-120.43305556,CA,5.444,201510301200.0,2.266,61.0,0.5633333333333334,792.0566666666667
5876,300308391,HY 49   JACKSON_CITY,2015-10-30 00:00:00,Miscellaneous,,0.1,A,38.314741,-120.721491,CA,3.04,201510301200.0,,83.02,0.29,
6841,300340700,HAWK,2015-10-30 00:00:00,Smoking,2015-10-30 00:00:00,0.1,A,39.454902,-123.383696,CA,5.95,201510301200.0,10.0,97.0,0.0,
6998,300348258,EDEN,2015-10-30 00:00:00,Miscellaneous,,1.0,B,37.701111,-122.021111,CA,6.0379999999999985,201510301200.0,11.504000000000001,78.4975,0.65,
5799,300308310,,2015-10-30 00:00:00,Missing/Undefined,,0.5,B,38.655367,-121.336567,CA,4.61,201510301200.0,12.624,59.102,1.7719999999999998,
5801,300308312,TRUCK,2015-10-30 00:00:00,Smoking,2015-10-30 00:00:00,0.1,A,33.752963,-117.45638,CA,4.2425,201510301200.0,18.055,23.5,6.3725000000000005,88.56133333333332
5576,300308065,WILLOW,2015-10-30 00:00:00,Missing/Undefined,2015-10-30 00:00:00,0.1,A,38.938453,-121.095891,CA,3.9175,201510301200.0,11.035,46.99,1.336666666666667,687.832
5638,300308131,CHERRY HILL CAMPGROUND LN,2015-10-30 00:00:00,Debris Burning,2015-10-30 00:00:00,0.1,A,40.095482,-121.515656,CA,4.06,201510301200.0,11.11,24.0,1.34,87.63
5804,300308315,THOMPSON,2015-10-30 00:00:00,Missing/Undefined,2015-10-30 00:00:00,0.25,A,34.99892,-120.43538999999998,CA,5.213333333333334,201510301200.0,13.323333333333332,87.38,0.5866666666666667,
5527,300308016,PRYDE AVE  GRDLY,2015-10-30 00:00:00,Missing/Undefined,2015-10-30 00:00:00,0.15,A,39.394055,-121.696122,CA,5.8133333333333335,201510301200.0,11.003333333333332,71.77,2.0500000000000003,
113,300201862,GURNSEY,2015-10-30 00:00:00,Miscellaneous,,0.21,A,40.29472222,-121.41777778,CA,9.16,201510301200.0,-2.22,87.0,0.0,68.834
6124,300308658,DURROCK,2015-10-30 00:00:00,Missing/Undefined,2015-10-30 00:00:00,0.13,A,38.655087,-120.957282,CA,6.6099999999999985,201510301200.0,13.896666666666668,33.0,1.1166666666666667,21.59
5841,300308355,WINDING,2015-10-30 00:00:00,Debris Burning,2015-10-30 00:00:00,0.01,A,41.332867,-122.095783,CA,7.3,201510301200.0,4.55,97.0,0.0,52.07
